ADEP,ADES,Date,Arrivals,P15,P85,(P85-P15)/2
SBSG,SBBR,2020-10,50,160.75,170.5,"4,9"
SBSG,SBFZ,2019-05,50,57.65,62.4,"2,4"
SBSG,SBFZ,2019-07,50,58,64.6,"3,3"
SBSI,SBCY,2019-06,50,55.825,61.275,"2,7"
SBSI,SBCY,2021-11,50,56.075,63.5,"3,7"
SBSL,SBBR,2022-03,50,143.725,154.575,"5,4"
SBSL,SBCF,2021-02,50,163.575,172.89999999999998,"4,7"
SBSL,SBGL,2020-01,50,192.5,206.275,"6,9"
SBSL,SBIZ,2019-07,50,61.9,67.55,"2,8"
SBSL,SBIZ,2019-11,50,60.099999999999994,64.9,"2,4"
SBSL,SBIZ,2020-02,50,60.1,65.5,"2,7"
SBSL,SBRF,2019-05,50,114.95,122.55,"3,8"
SBSL,SBRF,2019-07,50,111.4,123.05,"5,8"
SBSL,SBRF,2019-10,50,112.5,117.55,"2,5"
SBSL,SBRF,2021-06,50,110.5,118.5,"4,0"
SBSL,SBRF,2022-02,50,113.5,120,"3,3"
SBSN,SBEG,2022-02,50,72.6,81.9,"4,7"
SBSP,SBCG,2022-03,50,95.5,106.25,"5,4"
SBSP,SBFI,2019-10,50,92,101.775,"4,9"
SBSP,SBIL,2019-03,50,118.925,127.075,"4,1"
SBSP,SBIL,2019-09,50,116,126.6,"5,3"
SBSP,SBMO,2022-03,50,166.35,180.3,"7,0"
SBSP,SBRP,2022-04,50,68,80.1,"6,1"
SBSP,SBSG,2021-01,50,194.52499999999998,206.075,"5,8"
SBSR,SBGR,2021-10,50,56.95,67.9,"5,5"
SBSV,SBBR,2021-03,50,109.65,120.35,"5,4"
SBSV,SBGL,2020-08,50,125.1,135.5,"5,2"
SBSV,SBGR,2020-04,50,133.775,144.4,"5,3"
SBSV,SBMO,2022-04,50,82,92,"5,0"
SBSV,SBPS,2019-11,50,54.8,59.599999999999994,"2,4"
SBSV,SBPS,2019-12,50,53.599999999999994,58.599999999999994,"2,5"
SBTE,SBFZ,2019-05,50,63.5,66.85,"1,7"
SBTE,SBFZ,2019-07,50,62.15,65.9,"1,9"
SBTE,SBGR,2019-06,50,184,196.5,"6,3"
SBTE,SBGR,2022-02,50,179.875,194.525,"7,3"
SBTE,SBRF,2021-02,50,90.075,101.4,"5,7"
SBUL,SBGR,2022-01,50,72,85.5,"6,8"
SBVC,SBCF,2021-01,50,67.5,77.9,"5,2"
SBVT,SBCF,2020-10,50,58,66.3,"4,1"
SBZM,SBKP,2019-01,50,89.1,97.275,"4,1"
SBZM,SBKP,2019-09,50,87.875,97.15,"4,6"
SCEL,SBGL,2021-01,50,234.5,244.5,"5,0"
KJFK,SBGL,2020-02,49,570.775,585,"7,1"
SBAR,SBGL,2019-08,49,137.65,145.35,"3,8"
SBAU,SBKP,2021-06,49,65.025,75.25,"5,1"
SBBE,SBCF,2020-11,49,170.725,182.275,"5,8"
SBBE,SBGL,2019-07,49,199.525,213.79999999999998,"7,1"
SBBE,SBMA,2019-07,49,58.95,67,"4,0"
SBBE,SBMA,2019-10,49,57.95,63,"2,5"
SBBE,SBRF,2019-01,49,145.65,155.625,"5,0"
SBBE,SBRF,2020-11,49,140.725,152.2,"5,7"
SBBE,SBRF,2021-02,49,144.55,155.85,"5,6"
SBBE,SBSL,2022-02,49,59.575,66.55,"3,5"
SBBE,SBSN,2020-02,49,77.575,85,"3,7"
SBBR,SBBE,2021-02,49,142.525,150.5,"4,0"
SBBR,SBCY,2021-02,49,93.025,102.5,"4,7"
SBBR,SBEG,2020-07,49,172.525,183.825,"5,6"
SBBR,SBGL,2022-02,49,94.775,104.6,"4,9"
SBBR,SBGL,2022-04,49,95.525,105.475,"5,0"
SBBR,SBGO,2022-05,49,42.525,51.974999999999994,"4,7"
SBBR,SBMO,2019-08,49,131.47500000000002,141.725,"5,1"
SBBR,SBPA,2021-08,49,148.52499999999998,160,"5,7"
SBBR,SBPJ,2019-02,49,70.525,83,"6,2"
SBBR,SBPJ,2019-08,49,72.35,80.44999999999999,"4,0"
SBBR,SBRB,2020-10,49,195.025,208.975,"7,0"
SBBR,SBRF,2019-06,49,145.02499999999998,152.97500000000002,"4,0"
SBBR,SBSG,2019-04,49,158.575,162.5,"2,0"
SBBR,SBSG,2020-03,49,156.15,166.6,"5,2"
SBBR,SBSL,2020-10,49,140.75,152.75,"6,0"
SBBR,SBSL,2022-02,49,134.025,143.475,"4,7"
SBBR,SBSV,2021-04,49,106,117.475,"5,7"
SBBR,SBUL,2022-01,49,57.025,72.475,"7,7"
SBBR,SBVT,2019-08,49,95.95,108.1,"6,1"
SBCA,SBKP,2019-01,49,115,124.75,"4,9"
SBCA,SBKP,2019-09,49,71.025,81.3,"5,1"
SBCA,SBKP,2021-11,49,74.875,96.475,"10,8"
SBCA,SBKP,2022-02,49,89.725,99.55,"4,9"
SBCA,SBKP,2022-05,49,73.75,84.7,"5,5"
SBCF,SBBE,2019-11,49,175.52499999999998,189.05,"6,8"
SBCF,SBBE,2020-11,49,178.625,193.47500000000002,"7,4"
SBCF,SBFZ,2019-01,49,165.025,176.52499999999998,"5,7"
SBCF,SBFZ,2022-02,49,157.525,165.5,"4,0"
SBCF,SBGL,2021-10,49,53.3,66.32499999999999,"6,5"
SBCF,SBGV,2021-09,49,48.65,55.975,"3,7"
SBCF,SBIL,2022-01,49,81.075,94.975,"6,9"
SBCF,SBKP,2020-04,49,65.5,84.325,"9,4"
SBCF,SBMK,2022-01,49,66.8,80.225,"6,7"
SBCF,SBPA,2019-04,49,141.125,151.97500000000002,"5,4"
SBCF,SBRJ,2020-07,49,74.75,86.9,"6,1"
SBCF,SBRP,2019-11,49,82.8,90.5,"3,9"
SBCF,SBSL,2021-07,49,156.325,169.275,"6,5"
SBCF,SBSV,2020-08,49,95.65,102.85,"3,6"
SBCG,SBCY,2019-03,49,69.3,76,"3,4"
SBCH,SBFL,2021-11,49,52.3,58.974999999999994,"3,3"
SBCH,SBGR,2021-07,49,85,92.52499999999999,"3,8"
SBCH,SBKP,2019-04,49,78.5,86.475,"4,0"
SBCH,SBKP,2019-09,49,73.025,81,"4,0"
SBCT,SBCA,2019-11,49,81.75,90.125,"4,2"
SBCT,SBCY,2022-04,49,119.525,141.425,"11,0"
SBCT,SBGL,2021-09,49,73,84.9,"6,0"
SBCT,SBGL,2021-11,49,75.025,84.7,"4,8"
SBCT,SBRJ,2022-02,49,72.525,80.95,"4,2"
SBCT,SBSP,2020-08,49,68.525,76.975,"4,2"
SBCT,SBSP,2021-05,49,48.65,55.6,"3,5"
SBCX,SBSP,2019-07,49,77.65,86,"4,2"
SBCY,SBBR,2021-02,49,87.5,103.82499999999999,"8,2"
SBCY,SBCF,2020-01,49,123.5,136.85,"6,7"
SBCY,SBCG,2019-03,49,67.5,71.55,"2,0"
SBCY,SBCG,2022-03,49,63.075,69.65,"3,3"
SBCY,SBCT,2022-04,49,114.025,128.475,"7,2"
SBCY,SBGO,2021-10,49,77,84.75,"3,9"
SBDO,SBSP,2020-02,49,137.5,138.875,"0,7"
SBEG,SBBE,2019-01,49,117,124.85,"3,9"
SBEG,SBBE,2019-05,49,121.5,130.65,"4,6"
SBEG,SBBE,2022-02,49,120.225,127.475,"3,6"
SBEG,SBBR,2020-07,49,167.025,175,"4,0"
SBEG,SBGR,2021-03,49,216.075,234.275,"9,1"
SBEG,SBPV,2019-08,49,80.95,87.5,"3,3"
SBEG,SBPV,2021-06,49,77.5,83.475,"3,0"
SBEG,SBPV,2021-09,49,78.5,85.85,"3,7"
SBEG,SBPV,2021-11,49,80,89,"4,5"
SBEG,SBSN,2021-08,49,68,73.8,"2,9"
SBEG,SBUY,2019-07,49,90.8,98.675,"3,9"
SBEG,SBUY,2021-09,49,92.25,100.125,"3,9"
SBFI,SBCT,2022-03,49,60,66.475,"3,2"
SBFI,SBSP,2019-04,49,84.5,96.975,"6,2"
SBFL,SBGL,2021-09,49,79,88.5,"4,8"
SBFL,SBKP,2020-06,49,66,76.275,"5,1"
SBFL,SBPA,2019-03,49,57,64.625,"3,8"
SBFL,SBRJ,2020-12,49,77.525,88.25,"5,4"
SBFL,SBRJ,2022-02,49,77,83.925,"3,5"
SBFZ,KMIA,2019-08,49,431.5,479.5,"24,0"
SBFZ,SBBR,2020-08,49,151.225,162.875,"5,8"
SBFZ,SBJU,2019-10,49,54.4,60,"2,8"
SBFZ,SBTE,2019-05,49,59.875,66.225,"3,2"
SBGL,MPTO,2022-04,49,420.025,439.92499999999995,"9,9"
SBGL,SBAR,2020-02,49,131.425,142.05,"5,3"
SBGL,SBBE,2019-07,49,209,219.975,"5,5"
SBGL,SBCT,2021-11,49,91.4,101.475,"5,0"
SBGL,SBEG,2019-09,49,235.52499999999998,249.95,"7,2"
SBGL,SBFZ,2019-04,49,184.425,196.725,"6,1"
SBGL,SBKP,2021-01,49,65.025,78.175,"6,6"
SBGL,SBNF,2021-10,49,92.025,104.44999999999999,"6,2"
SBGL,SBNF,2021-11,49,91.725,103.4,"5,8"
SBGL,SBPA,2022-03,49,118.025,131.825,"6,9"
SBGL,SBSG,2020-11,49,178.4,193.7,"7,7"
SBGL,SBSL,2020-01,49,186.725,196.775,"5,0"
SBGL,SBSV,2020-08,49,121.9,139.5,"8,8"
SBGO,SBCF,2021-02,49,69.95,78.475,"4,3"
SBGO,SBCY,2019-09,49,80.525,90.675,"5,1"
SBGO,SBCY,2021-10,49,80.95,91.6,"5,3"
SBGO,SBKP,2019-12,49,85.175,89.5,"2,2"
SBGO,SBKP,2020-06,49,79.525,88.475,"4,5"
SBGO,SBRJ,2019-03,49,99.5,107.7,"4,1"
SBGO,SBRJ,2019-04,49,101.175,106.675,"2,8"
SBGO,SBRJ,2019-12,49,97.1,102.375,"2,6"
SBGO,SBRP,2020-01,49,87.5,87.5,"0,0"
SBGR,SBCH,2021-07,49,89.525,102.19999999999999,"6,3"
SBGR,SBJP,2020-07,49,183.525,197.475,"7,0"
SBGR,SBPJ,2019-01,49,132.60000000000002,147.125,"7,3"
SBGR,SBPJ,2019-04,49,132.45,140.55,"4,0"
SBGR,SBPJ,2019-06,49,134.45,143.925,"4,7"
SBGR,SBPV,2019-03,49,209.5,228.875,"9,7"
SBGR,SBRJ,2020-06,49,49.8,55.275,"2,7"
SBGR,SBRP,2020-02,49,61,72.9,"6,0"
SBGV,SBCF,2021-09,49,48.525,56.35,"3,9"
SBIL,SBCF,2022-01,49,79,86.6,"3,8"
SBIZ,SBSL,2019-01,49,56.5,63.199999999999996,"3,3"
SBIZ,SBSL,2019-08,49,56.5,60.55,"2,0"
SBJU,SBFZ,2019-09,49,53.5,64.775,"5,6"
SBJU,SBRF,2019-12,49,83.875,87.1,"1,6"
SBJV,SBKP,2019-03,49,80.425,86.575,"3,1"
SBJV,SBKP,2020-11,49,56.375,63.625,"3,6"
SBJV,SBKP,2020-12,49,77,85.75,"4,4"
SBJV,SBKP,2021-06,49,61,80.44999999999999,"9,7"
SBJV,SBKP,2021-10,49,78.525,88.5,"5,0"
SBKP,SBCA,2022-02,49,95.725,106.975,"5,6"
SBKP,SBCA,2022-03,49,79.425,101.575,"11,1"
SBKP,SBCA,2022-05,49,82.65,96.8,"7,1"
SBKP,SBCG,2021-05,49,95.3,103.775,"4,2"
SBKP,SBCH,2021-02,49,82.3,92.775,"5,2"
SBKP,SBCY,2019-12,49,115.9,129.5,"6,8"
SBKP,SBDN,2020-02,49,81.15,95,"6,9"
SBKP,SBDN,2021-04,49,80.025,90.5,"5,2"
SBKP,SBFL,2020-07,49,65.925,74.15,"4,1"
SBKP,SBJV,2020-11,49,56,68.5,"6,3"
SBKP,SBJV,2022-02,49,72.95,81.775,"4,4"
SBKP,SBML,2021-11,49,64.675,76.325,"5,8"
SBKP,SBMO,2019-07,49,167.425,175.975,"4,3"
SBKP,SBMO,2022-02,49,164.4,174.325,"5,0"
SBKP,SBPF,2019-08,49,88.425,109.6,"10,6"
SBKP,SBSV,2019-10,49,127.025,142.5,"7,7"
SBMA,SBBE,2019-07,49,57.025,63.85,"3,4"
SBMA,SBBE,2019-10,49,56.95,60.5,"1,8"
SBMG,SBGR,2019-11,49,72.8,85.175,"6,2"
SBMG,SBSP,2020-02,49,64.075,79.44999999999999,"7,7"
SBMK,SBCF,2021-04,49,61.3,67.475,"3,1"
SBML,SBKP,2019-08,49,54.5,59.849999999999994,"2,7"
SBMO,SBKP,2019-07,49,174.5,183.1,"4,3"
SBMO,SBKP,2022-02,49,167.525,180.89999999999998,"6,7"
SBMO,SBSP,2022-02,49,173.60000000000002,189.02499999999998,"7,7"
SBNF,SBGL,2019-10,49,79,87,"4,0"
SBNF,SBGL,2021-10,49,74.025,82.1,"4,0"
SBNF,SBGL,2021-11,49,74.3,83.375,"4,5"
SBNF,SBGR,2019-05,49,62.3,70.05,"3,9"
SBNF,SBPA,2020-12,49,58.725,66.475,"3,9"
SBNF,SBPA,2021-01,49,55.675,65.2,"4,8"
SBPA,SBCF,2019-03,49,126.75,139.625,"6,4"
SBPA,SBCF,2019-04,49,124.1,132.47500000000002,"4,2"
SBPA,SBFL,2019-03,49,53.5,60.75,"3,6"
SBPA,SBNF,2019-07,49,77.025,88.475,"5,7"
SBPA,SBNF,2019-09,49,73.3,86.92500000000001,"6,8"
SBPA,SBNF,2019-11,49,71.3,80.2,"4,5"
SBPA,SBNF,2019-12,49,72.95,81.4,"4,2"
SBPA,SBSP,2020-09,49,81.3,88,"3,4"
SBPF,SBKP,2020-02,49,78.525,95.35,"8,4"
SBPJ,SBBR,2019-08,49,71.025,75,"2,0"
SBPJ,SBGO,2019-12,49,76.15,81.625,"2,7"
SBPJ,SBGR,2019-01,49,137.025,154.05,"8,5"
SBPJ,SBGR,2019-04,49,135,149.77499999999998,"7,4"
SBPJ,SBGR,2020-02,49,138.975,150.975,"6,0"
SBPS,SBSV,2020-02,49,55.725,61.275,"2,8"
SBPV,SBEG,2020-10,49,78.025,83.475,"2,7"
SBPV,SBEG,2021-06,49,78.025,84.1,"3,0"
SBRB,SBBR,2019-03,49,189.025,199.5,"5,2"
SBRF,SBBE,2019-07,49,156,165,"4,5"
SBRF,SBBE,2020-02,49,150.25,161,"5,4"
SBRF,SBGL,2020-11,49,167.95,181.85,"6,9"
SBRF,SBJU,2019-11,49,85.025,93.9,"4,4"
SBRF,SBJU,2019-12,49,88.25,93.125,"2,4"
SBRF,SBKG,2021-02,49,41.5,47.55,"3,0"
SBRF,SBKP,2020-04,49,183.525,190.575,"3,5"
SBRF,SBPA,2022-01,49,239.225,253.72500000000002,"7,3"
SBRF,SBSL,2019-05,49,119.375,127.5,"4,1"
SBRF,SBSL,2019-07,49,119.525,126.2,"3,3"
SBRF,SBSV,2019-06,49,81.3,89.475,"4,1"
SBRF,SBTE,2019-01,49,99.475,107,"3,8"
SBRJ,SBCF,2020-07,49,76,85.5,"4,8"
SBRJ,SBFL,2022-02,49,82.075,90.65,"4,3"
SBRJ,SBGO,2020-10,49,98,109.275,"5,6"
SBRJ,SBGR,2020-06,49,57.725,64.6,"3,4"
SBRJ,SBKP,2020-04,49,60.525,70.475,"5,0"
SBRJ,SBRP,2019-10,49,102.55,113.52499999999999,"5,5"
SBRP,SBCF,2019-07,49,79.525,90.1,"5,3"
SBRP,SBGO,2019-12,49,85,101.025,"8,0"
SBRP,SBKP,2022-02,49,51.525,62.45,"5,5"
SBRP,SBSP,2022-04,49,63,78.80000000000001,"7,9"
SBSG,SBBR,2019-04,49,158.05,164.425,"3,2"
SBSG,SBBR,2021-03,49,158,167.925,"5,0"
SBSG,SBGL,2021-08,49,181.875,193.375,"5,8"
SBSG,SBRF,2020-02,49,53,57.474999999999994,"2,2"
SBSL,SBBR,2022-02,49,143.5,155,"5,8"
SBSL,SBIZ,2019-01,49,62.8,72,"4,6"
SBSL,SBIZ,2019-05,49,60.25,67.975,"3,9"
SBSL,SBIZ,2019-08,49,59.5,64.55,"2,5"
SBSL,SBRF,2019-08,49,111.075,120.05,"4,5"
SBSN,SBBE,2020-02,49,77.45,85.55,"4,0"
SBSN,SBEG,2021-01,49,69.425,76.5,"3,5"
SBSP,SBCT,2021-05,49,49.65,58.625,"4,5"
SBSP,SBCX,2019-07,49,86.4,97.85,"5,7"
SBSP,SBDO,2019-12,49,130,152.1,"11,0"
SBSP,SBDO,2020-01,49,130,152.35,"11,2"
SBSP,SBFI,2021-01,49,89.15,102.25,"6,6"
SBSP,SBIL,2019-06,49,116.6,130.175,"6,8"
SBSR,SBGR,2019-10,49,63.375,73.875,"5,3"
SBSV,SBCF,2020-08,49,98.95,107.475,"4,3"
SBSV,SBFZ,2020-11,49,99.025,108.45,"4,7"
SBTE,SBGR,2019-04,49,185.35,204.925,"9,8"
SBTE,SBKP,2021-04,49,176.4,186.25,"4,9"
SBTE,SBRF,2019-01,49,92.575,100.975,"4,2"
SBTE,SBRF,2020-11,49,90,97.5,"3,8"
SBUL,SBBR,2022-01,49,54.65,67.975,"6,7"
SBUL,SBCF,2019-06,49,75.725,84,"4,1"
SBUL,SBGR,2019-08,49,69.5,79.05,"4,8"
SBVC,SBSV,2022-03,49,48.95,53.89999999999999,"2,5"
EDDF,SBGR,2022-02,48,695.425,714.175,"9,4"
LPPT,SBGL,2019-09,48,597.5,597.5,"0,0"
LPPT,SBGR,2021-07,48,581.65,611.05,"14,7"
SBAE,SBGR,2019-12,48,74.45,83.55,"4,5"
SBAR,SBGL,2019-05,48,137,145.5,"4,3"
SBAR,SBGL,2020-02,48,137.225,149.65,"6,2"
SBBE,SBEG,2019-05,48,120.45,127,"3,3"
SBBE,SBEG,2019-06,48,121.925,127.55,"2,8"
SBBE,SBEG,2021-08,48,116.65,124.05000000000001,"3,7"
SBBE,SBGL,2019-05,48,200.575,211.125,"5,3"
SBBE,SBGR,2022-03,48,209.45,221.55,"6,0"
SBBE,SBMA,2019-08,48,58.5,63,"2,3"
SBBE,SBSL,2019-06,48,60,67.55000000000001,"3,8"
SBBE,SBSL,2021-11,48,61,66.35,"2,7"
SBBR,SBBE,2020-08,48,145.15,158.6,"6,7"
SBBR,SBCG,2021-11,48,92.875,101,"4,1"
SBBR,SBCG,2021-12,48,93.375,102.5,"4,6"
SBBR,SBCG,2022-01,48,89.5,97.55,"4,0"
SBBR,SBCT,2021-02,48,107.5,114.075,"3,3"
SBBR,SBFZ,2020-08,48,148,160,"6,0"
SBBR,SBGO,2019-06,48,40.8,49.9,"4,6"
SBBR,SBIL,2019-02,48,100.425,104.725,"2,1"
SBBR,SBMO,2019-04,48,132.15,144.125,"6,0"
SBBR,SBPJ,2022-04,48,74.94999999999999,82.85,"4,0"
SBBR,SBPS,2020-03,48,93.5,101.5,"4,0"
SBBR,SBPV,2019-02,48,165,174.5,"4,8"
SBBR,SBPV,2020-03,48,166.725,176.825,"5,1"
SBBR,SBRB,2019-02,48,189.025,201.05,"6,0"
SBBR,SBSG,2021-03,48,151.45,159.55,"4,0"
SBBR,SBSL,2019-08,48,136.225,144.55,"4,2"
SBCA,SBKP,2019-03,48,112,120.4,"4,2"
SBCA,SBKP,2021-10,48,76.35,99.25,"11,5"
SBCF,SBCT,2020-11,48,91.67500000000001,102.375,"5,3"
SBCF,SBGO,2019-11,48,79.15,85.85,"3,4"
SBCF,SBGV,2019-03,48,51.875,57.05,"2,6"
SBCF,SBQV,2019-02,48,108.225,117.1,"4,4"
SBCF,SBQV,2019-03,48,107,112.925,"3,0"
SBCF,SBQV,2019-04,48,105.8,114.25,"4,2"
SBCF,SBQV,2019-07,48,91.85,114,"11,1"
SBCG,SBBR,2021-12,48,85,98.975,"7,0"
SBCG,SBBR,2022-01,48,89,99.85,"5,4"
SBCG,SBCY,2019-02,48,71.225,75.775,"2,3"
SBCH,SBFL,2020-12,48,52,58.55,"3,3"
SBCH,SBGR,2022-02,48,82.875,96.25,"6,7"
SBCH,SBKP,2019-02,48,79.525,88.625,"4,5"
SBCT,SBBR,2021-02,48,101.85,114.925,"6,5"
SBCT,SBBR,2022-03,48,106.125,116,"4,9"
SBCT,SBCA,2019-05,48,81.45,92.55,"5,5"
SBCT,SBCF,2020-11,48,88.45,96.82499999999999,"4,2"
SBCT,SBFI,2020-12,48,93.94999999999999,107.4,"6,7"
SBCT,SBFI,2021-11,48,70.95,77.65,"3,4"
SBCT,SBGR,2020-06,48,53.15,62.55,"4,7"
SBCT,SBLO,2019-06,48,60.95,71.7,"5,4"
SBCX,SBSP,2019-10,48,82.5,85.7,"1,6"
SBCY,SBBR,2020-02,48,91.45,102.375,"5,5"
SBCY,SBCG,2019-02,48,69,71.775,"1,4"
SBCY,SBCG,2020-01,48,65,70.5,"2,8"
SBCY,SBGO,2019-06,48,77.25,85.2,"4,0"
SBCY,SBGO,2019-11,48,76.8,84.05000000000001,"3,6"
SBCY,SBGO,2022-04,48,77,88.05,"5,5"
SBDN,SBKP,2020-02,48,75.3,87.1,"5,9"
SBDN,SBKP,2021-04,48,74.45,86.775,"6,2"
SBDN,SBSP,2019-02,48,65.44999999999999,77.775,"6,2"
SBDO,SBKP,2019-06,48,124.5,131.25,"3,4"
SBEG,SBBE,2019-06,48,120.275,126.575,"3,2"
SBEG,SBFZ,2022-03,48,200.4,212.75,"6,2"
SBEG,SBGL,2019-08,48,228.525,247.5,"9,5"
SBEG,SBPV,2020-11,48,79.15,92.55000000000001,"6,7"
SBEG,SBPV,2022-02,48,79.45,86.5,"3,5"
SBEG,SBUY,2019-03,48,94.525,101.925,"3,7"
SBEG,SBUY,2021-10,48,93.95,101.35,"3,7"
SBEG,SBUY,2021-11,48,97.375,106.55,"4,6"
SBEG,SBUY,2021-12,48,97.5,106.15,"4,3"
SBFI,SBCT,2020-12,48,84.8,93.55000000000001,"4,4"
SBFI,SBCT,2021-11,48,56.725,64.55,"3,9"
SBFI,SBKP,2021-06,48,79.875,89.125,"4,6"
SBFI,SBSP,2021-01,48,85.025,95.475,"5,2"
SBFL,SBCH,2019-11,48,58.45,65.5,"3,5"
SBFL,SBCH,2020-02,48,58.65,66.55,"4,0"
SBFL,SBCH,2020-11,48,58.45,65.275,"3,4"
SBFZ,SBBR,2021-04,48,153.375,160.925,"3,8"
SBFZ,SBCF,2022-02,48,157.95,166.625,"4,3"
SBFZ,SBEG,2022-04,48,202,212.35,"5,2"
SBFZ,SBKP,2021-02,48,203.4,217.5,"7,0"
SBFZ,SBSL,2022-02,48,74.5,83.65,"4,6"
SBFZ,SBSP,2020-01,48,205.525,216.35,"5,4"
SBFZ,SBSV,2020-11,48,101.3,120.3,"9,5"
SBFZ,SBTE,2019-04,48,60.825,68,"3,6"
SBGL,SBBR,2022-02,48,100.5,109.9,"4,7"
SBGL,SBCF,2021-09,48,60.45,69.5,"4,5"
SBGL,SBCT,2021-09,48,88.9,99.55,"5,3"
SBGL,SBCT,2022-02,48,87.75,100.5,"6,4"
SBGL,SBGR,2021-03,48,56.875,65.125,"4,1"
SBGL,SBSG,2022-02,48,176.925,187.025,"5,1"
SBGL,SBSG,2022-03,48,178.625,191.05,"6,2"
SBGL,SBSV,2020-10,48,117.9,134.675,"8,4"
SBGO,SBBR,2020-02,48,38.15,45.2,"3,5"
SBGO,SBBR,2022-05,48,35.25,42.625,"3,7"
SBGO,SBCY,2019-06,48,83.6,91.1,"3,8"
SBGO,SBRJ,2020-11,48,92.5,109.55,"8,5"
SBGO,SBRJ,2021-09,48,96,104.6,"4,3"
SBGO,SBRJ,2022-03,48,97.45,107.05,"4,8"
SBGO,SBRP,2020-02,48,87.5,87.5,"0,0"
SBGR,EGLL,2022-01,48,652.25,677.5,"12,6"
SBGR,SBCH,2022-02,48,87.325,100.125,"6,4"
SBGR,SBGO,2021-03,48,88,98.6,"5,3"
SBGR,SBIL,2020-08,48,109.8,121.2,"5,7"
SBGR,SBLO,2021-02,48,63.95,72.05,"4,1"
SBGR,SBMG,2019-05,48,74.45,86.05,"5,8"
SBGR,SBMG,2019-11,48,73.875,83.3,"4,7"
SBGR,SBPV,2019-01,48,204.22500000000002,216.025,"5,9"
SBGR,SBRP,2022-05,48,55.425,68.55000000000001,"6,6"
SBGR,SBSL,2022-03,48,197,209.675,"6,3"
SBGR,SBSV,2020-05,48,123.5,138.65,"7,6"
SBGR,SBVC,2019-08,48,109.125,120.775,"5,8"
SBGR,SBVC,2020-03,48,105,116,"5,5"
SBIL,SBBR,2019-02,48,98.5,106.15,"3,8"
SBIL,SBSP,2019-02,48,124.65,138.85,"7,1"
SBJP,SBGR,2020-07,48,188.375,198.89999999999998,"5,3"
SBJU,SBRF,2019-08,48,84.875,89.25,"2,2"
SBJU,SBRF,2019-11,48,84.15,87.85,"1,9"
SBKG,SBRF,2019-12,48,34,39.05,"2,5"
SBKG,SBRF,2020-02,48,33.95,39.5,"2,8"
SBKP,SBAE,2019-06,48,56.45,65,"4,3"
SBKP,SBAE,2020-11,48,54,66.675,"6,3"
SBKP,SBAU,2021-07,48,77.6,91.75,"7,1"
SBKP,SBCA,2019-01,48,113.575,125,"5,7"
SBKP,SBCA,2021-10,48,82.875,120.65,"18,9"
SBKP,SBCF,2020-04,48,59,70.65,"5,8"
SBKP,SBCF,2020-05,48,59.425,66.15,"3,4"
SBKP,SBCH,2020-01,48,81.075,97.5,"8,2"
SBKP,SBCH,2020-02,48,83.1,91.2,"4,1"
SBKP,SBCT,2020-05,48,48.45,59.55,"5,5"
SBKP,SBDO,2019-02,48,134.5,143.775,"4,6"
SBKP,SBDO,2019-06,48,132.45,144.35,"5,9"
SBKP,SBFI,2021-06,48,92.075,103.55,"5,7"
SBKP,SBFZ,2019-07,48,202.95,215.5,"6,3"
SBKP,SBJV,2021-06,48,57,77.5,"10,3"
SBKP,SBML,2022-03,48,63.575,73.975,"5,2"
SBKP,SBPF,2019-01,48,90.3,108.35,"9,0"
SBKP,SBRF,2020-05,48,166,179.02499999999998,"6,5"
SBKP,SBSR,2020-07,48,69.075,78,"4,5"
SBKP,SBTE,2021-02,48,173.45,184.14999999999998,"5,4"
SBKP,SBTE,2021-07,48,171,181.5,"5,3"
SBKP,SBVT,2019-02,48,89.025,98.475,"4,7"
SBLO,SBGR,2021-02,48,60.45,69.82499999999999,"4,7"
SBMA,SBBE,2019-08,48,56,62.25,"3,1"
SBMG,SBGR,2021-05,48,70.3,80.5,"5,1"
SBMK,SBCF,2019-06,48,61.15,68.25,"3,6"
SBML,SBKP,2019-07,48,57.3,63.7,"3,2"
SBML,SBKP,2021-10,48,53.5,61.55,"4,0"
SBML,SBKP,2022-05,48,55.4,65.6,"5,1"
SBMO,SBBR,2021-03,48,136.5,148.05,"5,8"
SBMO,SBSV,2021-03,48,71.15,80.35,"4,6"
SBNF,SBGL,2022-02,48,75.45,84,"4,3"
SBNF,SBPA,2019-07,48,81.45,88.6,"3,6"
SBNF,SBPA,2021-08,48,58.45,66.5,"4,0"
SBNF,SBRJ,2019-01,48,77.075,86.19999999999999,"4,6"
SBPA,SBCF,2019-05,48,124,129.975,"3,0"
SBPA,SBFL,2021-09,48,50,55.5,"2,8"
SBPA,SBNF,2020-02,48,72.725,85,"6,1"
SBPA,SBNF,2021-08,48,57.725,64.825,"3,6"
SBPA,SBRF,2022-01,48,233.75,246.2,"6,2"
SBPF,SBKP,2019-01,48,81.94999999999999,98.69999999999999,"8,4"
SBPJ,SBBR,2019-02,48,71.875,78.625,"3,4"
SBPJ,SBBR,2022-04,48,74.225,86.325,"6,1"
SBPJ,SBGR,2019-03,48,134.95,148.55,"6,8"
SBPL,SBGR,2021-07,48,156.95,168.14999999999998,"5,6"
SBPL,SBRF,2019-11,48,67.875,73.625,"2,9"
SBQV,SBCF,2019-07,48,87.75,106.6,"9,4"
SBRB,SBBR,2020-10,48,192.15,205.475,"6,7"
SBRB,SBBR,2020-11,48,188.575,203.5,"7,5"
